#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.614207e+00 -5.967913e-01  1.256423e-01
 5.032700e+00  4.564618e+00 -4.680819e-01  1.282354e-01
 4.484340e+00  4.213317e+00 -2.710228e-01  1.372875e-01
 3.447220e+00  3.424624e+00 -2.259568e-02  1.607618e-01
 2.084374e+00  2.284929e+00  2.005553e-01  2.152171e-01
 7.998387e-01  1.017115e+00  2.172767e-01  2.613876e-01
 1.940469e-02  1.425244e-01  1.231197e-01  2.613876e-01
 2.921057e-05 -2.191184e-02 -2.194105e-02  2.613876e-01
 7.285977e-01  6.764108e-01 -5.218694e-02  2.613876e-01
 1.889364e+00  1.892657e+00  3.293429e-03  2.259503e-01
 2.942955e+00  3.007952e+00  6.499705e-02  1.768235e-01
 3.366410e+00  3.467180e+00  1.007703e-01  1.630800e-01
 2.942955e+00  3.008023e+00  6.506824e-02  1.768235e-01
 1.889362e+00  1.891907e+00  2.544943e-03  2.259504e-01
 7.285884e-01  7.055750e-01 -2.301342e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.425266e-01  1.231219e-01  2.613876e-01
 7.998387e-01  1.017135e+00  2.172967e-01  2.613876e-01
 2.084374e+00  2.284932e+00  2.005580e-01  2.152171e-01
 3.447223e+00  3.424481e+00 -2.274149e-02  1.607617e-01
 4.484344e+00  4.212681e+00 -2.716628e-01  1.372874e-01
 5.032698e+00  4.564505e+00 -4.681931e-01  1.282354e-01
 5.210998e+00  4.613678e+00 -5.973201e-01  1.256423e-01
 5.236732e+00  4.595839e+00 -6.408930e-01  1.252804e-01
