#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.984685e+00  1.776086e-03  1.904050e-01
 1.311862e+00  1.476926e+00  1.650640e-01  2.202942e-01
 5.008413e-01  7.146913e-01  2.138500e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.908113e-02  1.706921e-02  2.254656e-01
 6.125667e-01  8.520137e-01  2.394470e-01  2.254656e-01
 1.341425e+00  1.501898e+00  1.604723e-01  2.193354e-01
 1.829615e+00  1.845213e+00  1.559807e-02  1.977974e-01
 2.075229e+00  2.143766e+00  6.853677e-02  1.860640e-01
 2.246819e+00  2.410294e+00  1.634747e-01  1.783411e-01
 2.361310e+00  2.467395e+00  1.060855e-01  1.734797e-01
 2.314953e+00  2.293630e+00 -2.132301e-02  1.754185e-01
 2.050665e+00  1.892909e+00 -1.577564e-01  1.872079e-01
 1.495590e+00  1.313206e+00 -1.823837e-01  2.134199e-01
 6.620377e-01  5.213015e-01 -1.407363e-01  2.254656e-01
 5.217741e-03 -1.747688e-01 -1.799866e-01  2.254656e-01
 1.497199e-01 -9.362766e-02 -2.433475e-01  2.254656e-01
 8.439427e-01  6.799311e-01 -1.640116e-01  2.254656e-01
 1.477901e+00  1.327268e+00 -1.506329e-01  2.141639e-01
 1.836285e+00  1.709596e+00 -1.266889e-01  1.974732e-01
 2.043462e+00  2.065934e+00  2.247174e-02  1.875450e-01
 2.207494e+00  2.362833e+00  1.553397e-01  1.800666e-01
 2.349869e+00  2.403870e+00  5.400069e-02  1.739544e-01
 2.319770e+00  2.256724e+00 -6.304641e-02  1.752152e-01
