#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.983350e+00  4.410301e-04  1.904050e-01
 1.311862e+00  1.479241e+00  1.673783e-01  2.202942e-01
 5.008413e-01  7.166719e-01  2.158306e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.777309e-02  1.576117e-02  2.254656e-01
 6.125667e-01  8.509072e-01  2.383405e-01  2.254656e-01
 1.341425e+00  1.502025e+00  1.605993e-01  2.193354e-01
 1.829615e+00  1.844838e+00  1.522270e-02  1.977974e-01
 2.075229e+00  2.139666e+00  6.443748e-02  1.860640e-01
 2.246819e+00  2.401414e+00  1.545949e-01  1.783411e-01
 2.361310e+00  2.457232e+00  9.592211e-02  1.734797e-01
 2.314953e+00  2.286694e+00 -2.825881e-02  1.754185e-01
 2.050665e+00  1.891317e+00 -1.593478e-01  1.872079e-01
 1.495590e+00  1.315126e+00 -1.804634e-01  2.134199e-01
 6.620377e-01  5.229399e-01 -1.390979e-01  2.254656e-01
 5.217741e-03 -1.748762e-01 -1.800939e-01  2.254656e-01
 1.497199e-01 -9.481972e-02 -2.445396e-01  2.254656e-01
 8.439427e-01  6.789061e-01 -1.650366e-01  2.254656e-01
 1.477901e+00  1.327403e+00 -1.504974e-01  2.141639e-01
 1.836285e+00  1.709182e+00 -1.271026e-01  1.974732e-01
 2.043462e+00  2.061735e+00  1.827335e-02  1.875450e-01
 2.207494e+00  2.353940e+00  1.464460e-01  1.800666e-01
 2.349869e+00  2.393866e+00  4.399693e-02  1.739544e-01
 2.319770e+00  2.250085e+00 -6.968512e-02  1.752152e-01
