#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578494e+00 -6.325038e-01  1.256423e-01
 5.032700e+00  4.501713e+00 -5.309872e-01  1.282354e-01
 4.484340e+00  4.161571e+00 -3.227685e-01  1.372875e-01
 3.447220e+00  3.416776e+00 -3.044444e-02  1.607618e-01
 2.084374e+00  2.306326e+00  2.219518e-01  2.152171e-01
 7.998387e-01  1.037732e+00  2.378935e-01  2.613876e-01
 1.940469e-02  1.512215e-01  1.318168e-01  2.613876e-01
 2.921057e-05 -2.174267e-02 -2.177188e-02  2.613876e-01
 7.285977e-01  6.748269e-01 -5.377085e-02  2.613876e-01
 1.889364e+00  1.902999e+00  1.363566e-02  2.259503e-01
 2.942955e+00  3.044768e+00  1.018125e-01  1.768235e-01
 3.366410e+00  3.519758e+00  1.533479e-01  1.630800e-01
 2.942955e+00  3.044838e+00  1.018828e-01  1.768235e-01
 1.889362e+00  1.902243e+00  1.288068e-02  2.259504e-01
 7.285884e-01  7.040011e-01 -2.458732e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.512237e-01  1.318190e-01  2.613876e-01
 7.998387e-01  1.037752e+00  2.379133e-01  2.613876e-01
 2.084374e+00  2.306328e+00  2.219546e-01  2.152171e-01
 3.447223e+00  3.416630e+00 -3.059303e-02  1.607617e-01
 4.484344e+00  4.160935e+00 -3.234093e-01  1.372874e-01
 5.032698e+00  4.501604e+00 -5.310948e-01  1.282354e-01
 5.210998e+00  4.578090e+00 -6.329075e-01  1.256423e-01
 5.236732e+00  4.579052e+00 -6.576798e-01  1.252804e-01
