#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.022705e+00 -5.845194e-02  2.134019e-01
 1.011242e-01 -4.313210e-02 -1.442563e-01  2.137524e-01
 1.885039e-04 -1.577423e-03 -1.765927e-03  2.137524e-01
 7.574311e-01  8.812259e-01  1.237948e-01  2.137524e-01
 1.770055e+00  1.914040e+00  1.439852e-01  1.902647e-01
 2.247264e+00  2.378494e+00  1.312301e-01  1.690577e-01
 1.775893e+00  1.920823e+00  1.449293e-01  1.899961e-01
 7.686505e-01  8.884385e-01  1.197881e-01  2.137524e-01
 1.819903e-03  7.470045e-04 -1.072899e-03  2.137524e-01
 1.021146e-01 -4.327586e-02 -1.453904e-01  2.137524e-01
 1.075660e+00  1.014396e+00 -6.126454e-02  2.134476e-01
 1.904862e+00  2.037948e+00  1.330858e-01  1.840629e-01
 1.075864e+00  1.014662e+00 -6.120183e-02  2.134460e-01
 1.021245e-01 -4.373018e-02 -1.458547e-01  2.137524e-01
 1.434738e-03  1.259731e-03 -1.750071e-04  2.137524e-01
 7.686049e-01  8.882189e-01  1.196140e-01  2.137524e-01
 1.775929e+00  1.920773e+00  1.448430e-01  1.899944e-01
 2.247218e+00  2.378597e+00  1.313784e-01  1.690596e-01
 1.770127e+00  1.914196e+00  1.440686e-01  1.902613e-01
 7.576089e-01  8.809423e-01  1.233334e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -4.306017e-02 -1.435273e-01  2.137524e-01
 1.081164e+00  1.022714e+00 -5.845061e-02  2.134018e-01
 1.904706e+00  2.028763e+00  1.240576e-01  1.840701e-01
