#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.034725e+00 -4.643167e-02  2.134019e-01
 1.011242e-01 -3.124633e-02 -1.323705e-01  2.137524e-01
 1.885039e-04 -1.564465e-03 -1.752969e-03  2.137524e-01
 7.574311e-01  8.695662e-01  1.121351e-01  2.137524e-01
 1.770055e+00  1.899299e+00  1.292441e-01  1.902647e-01
 2.247264e+00  2.365224e+00  1.179605e-01  1.690577e-01
 1.775893e+00  1.906386e+00  1.304925e-01  1.899961e-01
 7.686505e-01  8.775136e-01  1.088632e-01  2.137524e-01
 1.819903e-03  1.143130e-03 -6.767734e-04  2.137524e-01
 1.021146e-01 -3.132472e-02 -1.334393e-01  2.137524e-01
 1.075660e+00  1.026827e+00 -4.883300e-02  2.134476e-01
 1.904862e+00  2.039227e+00  1.343653e-01  1.840629e-01
 1.075864e+00  1.027119e+00 -4.874441e-02  2.134460e-01
 1.021245e-01 -3.178048e-02 -1.339050e-01  2.137524e-01
 1.434738e-03  1.659215e-03  2.244773e-04  2.137524e-01
 7.686049e-01  8.772922e-01  1.086873e-01  2.137524e-01
 1.775929e+00  1.906336e+00  1.304069e-01  1.899944e-01
 2.247218e+00  2.365327e+00  1.181089e-01  1.690596e-01
 1.770127e+00  1.899458e+00  1.293306e-01  1.902613e-01
 7.576089e-01  8.692807e-01  1.116718e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.114998e-02 -1.316171e-01  2.137524e-01
 1.081164e+00  1.034735e+00 -4.642941e-02  2.134018e-01
 1.904706e+00  2.030043e+00  1.253371e-01  1.840701e-01
