#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578277e+00 -6.327208e-01  1.256423e-01
 5.032700e+00  4.501707e+00 -5.309933e-01  1.282354e-01
 4.484340e+00  4.161783e+00 -3.225565e-01  1.372875e-01
 3.447220e+00  3.417086e+00 -3.013363e-02  1.607618e-01
 2.084374e+00  2.306585e+00  2.222117e-01  2.152171e-01
 7.998387e-01  1.037873e+00  2.380344e-01  2.613876e-01
 1.940469e-02  1.512651e-01  1.318604e-01  2.613876e-01
 2.921057e-05 -2.174268e-02 -2.177189e-02  2.613876e-01
 7.285977e-01  6.748237e-01 -5.377400e-02  2.613876e-01
 1.889364e+00  1.903005e+00  1.364114e-02  2.259503e-01
 2.942955e+00  3.044775e+00  1.018198e-01  1.768235e-01
 3.366410e+00  3.519763e+00  1.533534e-01  1.630800e-01
 2.942955e+00  3.044845e+00  1.018902e-01  1.768235e-01
 1.889362e+00  1.902248e+00  1.288616e-02  2.259504e-01
 7.285884e-01  7.039979e-01 -2.459049e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.512673e-01  1.318626e-01  2.613876e-01
 7.998387e-01  1.037893e+00  2.380542e-01  2.613876e-01
 2.084374e+00  2.306588e+00  2.222144e-01  2.152171e-01
 3.447223e+00  3.416941e+00 -3.028222e-02  1.607617e-01
 4.484344e+00  4.161147e+00 -3.231973e-01  1.372874e-01
 5.032698e+00  4.501597e+00 -5.311010e-01  1.282354e-01
 5.210998e+00  4.577873e+00 -6.331246e-01  1.256423e-01
 5.236732e+00  4.578750e+00 -6.579821e-01  1.252804e-01
