#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.558161e+00 -2.005566e-01  2.178764e-01
 2.643339e+00  2.196624e+00 -4.467147e-01  1.759982e-01
 2.909667e+00  2.594698e+00 -3.149685e-01  1.662593e-01
 2.960348e+00  2.657232e+00 -3.031155e-01  1.645498e-01
 2.927587e+00  2.674660e+00 -2.529265e-01  1.656499e-01
 2.875554e+00  2.707775e+00 -1.677791e-01  1.674348e-01
 2.685293e+00  2.627055e+00 -5.823815e-02  1.743759e-01
 2.081119e+00  2.145497e+00  6.437847e-02  2.011497e-01
 1.057507e+00  1.328826e+00  2.713188e-01  2.439028e-01
 2.042141e-01  5.758803e-01  3.716662e-01  2.441042e-01
 2.087919e-02  3.899159e-01  3.690367e-01  2.441042e-01
 6.122781e-01  9.276096e-01  3.153315e-01  2.441042e-01
 1.720603e+00  1.774419e+00  5.381673e-02  2.198703e-01
 2.574574e+00  2.526327e+00 -4.824782e-02  1.787322e-01
 2.898985e+00  3.001506e+00  1.025208e-01  1.666253e-01
 2.958953e+00  3.127184e+00  1.682304e-01  1.645963e-01
 2.918949e+00  3.135025e+00  2.160762e-01  1.659430e-01
 2.850289e+00  2.975710e+00  1.254218e-01  1.683186e-01
 2.606833e+00  2.538654e+00 -6.817986e-02  1.774379e-01
 2.010017e+00  1.629505e+00 -3.805123e-01  2.047529e-01
 1.133431e+00  6.293073e-01 -5.041239e-01  2.430296e-01
 2.916353e-01 -2.263813e-02 -3.142735e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.668402e-01  1.299992e-01  2.441042e-01
