#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.034499e+00 -4.665776e-02  2.134019e-01
 1.011242e-01 -3.090652e-02 -1.320307e-01  2.137524e-01
 1.885039e-04 -1.564144e-03 -1.752648e-03  2.137524e-01
 7.574311e-01  8.679170e-01  1.104859e-01  2.137524e-01
 1.770055e+00  1.895399e+00  1.253440e-01  1.902647e-01
 2.247264e+00  2.360210e+00  1.129462e-01  1.690577e-01
 1.775893e+00  1.902483e+00  1.265896e-01  1.899961e-01
 7.686505e-01  8.758535e-01  1.072031e-01  2.137524e-01
 1.819903e-03  1.139599e-03 -6.803042e-04  2.137524e-01
 1.021146e-01 -3.098448e-02 -1.330990e-01  2.137524e-01
 1.075660e+00  1.026606e+00 -4.905445e-02  2.134476e-01
 1.904862e+00  2.038517e+00  1.336554e-01  1.840629e-01
 1.075864e+00  1.026898e+00 -4.896573e-02  2.134460e-01
 1.021245e-01 -3.144027e-02 -1.335648e-01  2.137524e-01
 1.434738e-03  1.655668e-03  2.209307e-04  2.137524e-01
 7.686049e-01  8.756322e-01  1.070273e-01  2.137524e-01
 1.775929e+00  1.902433e+00  1.265040e-01  1.899944e-01
 2.247218e+00  2.360313e+00  1.130945e-01  1.690596e-01
 1.770127e+00  1.895558e+00  1.254305e-01  1.902613e-01
 7.576089e-01  8.676316e-01  1.100227e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.081022e-02 -1.312774e-01  2.137524e-01
 1.081164e+00  1.034509e+00 -4.665551e-02  2.134018e-01
 1.904706e+00  2.029333e+00  1.246272e-01  1.840701e-01
