#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.976625e+00 -6.283881e-03  1.904050e-01
 1.311862e+00  1.485607e+00  1.737447e-01  2.202942e-01
 5.008413e-01  7.226519e-01  2.218106e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.503236e-02  1.302044e-02  2.254656e-01
 6.125667e-01  8.511225e-01  2.385558e-01  2.254656e-01
 1.341425e+00  1.508080e+00  1.666543e-01  2.193354e-01
 1.829615e+00  1.849214e+00  1.959879e-02  1.977974e-01
 2.075229e+00  2.129647e+00  5.441844e-02  1.860640e-01
 2.246819e+00  2.372650e+00  1.258310e-01  1.783411e-01
 2.361310e+00  2.421911e+00  6.060182e-02  1.734797e-01
 2.314953e+00  2.261212e+00 -5.374178e-02  1.754185e-01
 2.050665e+00  1.883973e+00 -1.666923e-01  1.872079e-01
 1.495590e+00  1.320594e+00 -1.749952e-01  2.134199e-01
 6.620377e-01  5.283057e-01 -1.337320e-01  2.254656e-01
 5.217741e-03 -1.750367e-01 -1.802544e-01  2.254656e-01
 1.497199e-01 -9.723691e-02 -2.469568e-01  2.254656e-01
 8.439427e-01  6.794172e-01 -1.645255e-01  2.254656e-01
 1.477901e+00  1.333555e+00 -1.443456e-01  2.141639e-01
 1.836285e+00  1.713480e+00 -1.228044e-01  1.974732e-01
 2.043462e+00  2.051408e+00  7.946445e-03  1.875450e-01
 2.207494e+00  2.325057e+00  1.175630e-01  1.800666e-01
 2.349869e+00  2.358918e+00  9.048525e-03  1.739544e-01
 2.319770e+00  2.225349e+00 -9.442115e-02  1.752152e-01
