#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.983042e+00  1.328429e-04  1.904050e-01
 1.311862e+00  1.476420e+00  1.645576e-01  2.202942e-01
 5.008413e-01  7.145221e-01  2.136808e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.959667e-02  1.758475e-02  2.254656e-01
 6.125667e-01  8.532821e-01  2.407154e-01  2.254656e-01
 1.341425e+00  1.503488e+00  1.620632e-01  2.193354e-01
 1.829615e+00  1.845844e+00  1.622881e-02  1.977974e-01
 2.075229e+00  2.142266e+00  6.703700e-02  1.860640e-01
 2.246819e+00  2.406739e+00  1.599198e-01  1.783411e-01
 2.361310e+00  2.463277e+00  1.019671e-01  1.734797e-01
 2.314953e+00  2.290451e+00 -2.450240e-02  1.754185e-01
 2.050665e+00  1.891259e+00 -1.594063e-01  1.872079e-01
 1.495590e+00  1.312684e+00 -1.829060e-01  2.134199e-01
 6.620377e-01  5.211259e-01 -1.409118e-01  2.254656e-01
 5.217741e-03 -1.747986e-01 -1.800163e-01  2.254656e-01
 1.497199e-01 -9.312049e-02 -2.428404e-01  2.254656e-01
 8.439427e-01  6.812144e-01 -1.627283e-01  2.254656e-01
 1.477901e+00  1.328860e+00 -1.490406e-01  2.141639e-01
 1.836285e+00  1.710212e+00 -1.260730e-01  1.974732e-01
 2.043462e+00  2.064406e+00  2.094422e-02  1.875450e-01
 2.207494e+00  2.359255e+00  1.517615e-01  1.800666e-01
 2.349869e+00  2.399753e+00  4.988366e-02  1.739544e-01
 2.319770e+00  2.253561e+00 -6.620943e-02  1.752152e-01
