#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577967e+00 -6.330307e-01  1.256423e-01
 5.032700e+00  4.501066e+00 -5.316340e-01  1.282354e-01
 4.484340e+00  4.161254e+00 -3.230855e-01  1.372875e-01
 3.447220e+00  3.417446e+00 -2.977391e-02  1.607618e-01
 2.084374e+00  2.308092e+00  2.237179e-01  2.152171e-01
 7.998387e-01  1.039783e+00  2.399440e-01  2.613876e-01
 1.940469e-02  1.524807e-01  1.330760e-01  2.613876e-01
 2.921057e-05 -2.174245e-02 -2.177166e-02  2.613876e-01
 7.285977e-01  6.739941e-01 -5.460359e-02  2.613876e-01
 1.889364e+00  1.902254e+00  1.289011e-02  2.259503e-01
 2.942955e+00  3.044712e+00  1.017571e-01  1.768235e-01
 3.366410e+00  3.520101e+00  1.536914e-01  1.630800e-01
 2.942955e+00  3.044783e+00  1.018274e-01  1.768235e-01
 1.889362e+00  1.901497e+00  1.213513e-02  2.259504e-01
 7.285884e-01  7.031685e-01 -2.541987e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.524829e-01  1.330783e-01  2.613876e-01
 7.998387e-01  1.039802e+00  2.399638e-01  2.613876e-01
 2.084374e+00  2.308094e+00  2.237206e-01  2.152171e-01
 3.447223e+00  3.417300e+00 -2.992251e-02  1.607617e-01
 4.484344e+00  4.160618e+00 -3.237263e-01  1.372874e-01
 5.032698e+00  4.500957e+00 -5.317417e-01  1.282354e-01
 5.210998e+00  4.577563e+00 -6.334344e-01  1.256423e-01
 5.236732e+00  4.578635e+00 -6.580972e-01  1.252804e-01
