#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.558358e+00 -2.003593e-01  2.178764e-01
 2.643339e+00  2.196649e+00 -4.466894e-01  1.759982e-01
 2.909667e+00  2.594549e+00 -3.151181e-01  1.662593e-01
 2.960348e+00  2.657107e+00 -3.032405e-01  1.645498e-01
 2.927587e+00  2.674701e+00 -2.528857e-01  1.656499e-01
 2.875554e+00  2.707906e+00 -1.676480e-01  1.674348e-01
 2.685293e+00  2.627055e+00 -5.823806e-02  1.743759e-01
 2.081119e+00  2.145195e+00  6.407630e-02  2.011497e-01
 1.057507e+00  1.328368e+00  2.708612e-01  2.439028e-01
 2.042141e-01  5.755623e-01  3.713482e-01  2.441042e-01
 2.087919e-02  3.899048e-01  3.690256e-01  2.441042e-01
 6.122781e-01  9.278309e-01  3.155529e-01  2.441042e-01
 1.720603e+00  1.774634e+00  5.403121e-02  2.198703e-01
 2.574574e+00  2.526334e+00 -4.824050e-02  1.787322e-01
 2.898985e+00  3.001358e+00  1.023738e-01  1.666253e-01
 2.958953e+00  3.127101e+00  1.681477e-01  1.645963e-01
 2.918949e+00  3.135119e+00  2.161698e-01  1.659430e-01
 2.850289e+00  2.975850e+00  1.255617e-01  1.683186e-01
 2.606833e+00  2.538593e+00 -6.824019e-02  1.774379e-01
 2.010017e+00  1.629159e+00 -3.808587e-01  2.047529e-01
 1.133431e+00  6.288728e-01 -5.045584e-01  2.430296e-01
 2.916353e-01 -2.290369e-02 -3.145390e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.670324e-01  1.301913e-01  2.441042e-01
