#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  2.026961e+00  4.405220e-02  1.904050e-01
 1.311862e+00  1.521639e+00  2.097768e-01  2.202942e-01
 5.008413e-01  7.395697e-01  2.387284e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  6.649884e-02 -5.513083e-03  2.254656e-01
 6.125667e-01  8.001016e-01  1.875349e-01  2.254656e-01
 1.341425e+00  1.407921e+00  6.649531e-02  2.193354e-01
 1.829615e+00  1.711998e+00 -1.176164e-01  1.977974e-01
 2.075229e+00  2.000360e+00 -7.486856e-02  1.860640e-01
 2.246819e+00  2.299095e+00  5.227598e-02  1.783411e-01
 2.361310e+00  2.416890e+00  5.557987e-02  1.734797e-01
 2.314953e+00  2.301582e+00 -1.337170e-02  1.754185e-01
 2.050665e+00  1.935302e+00 -1.153630e-01  1.872079e-01
 1.495590e+00  1.359292e+00 -1.362977e-01  2.134199e-01
 6.620377e-01  5.489765e-01 -1.130612e-01  2.254656e-01
 5.217741e-03 -1.728416e-01 -1.780593e-01  2.254656e-01
 1.497199e-01 -1.155257e-01 -2.652456e-01  2.254656e-01
 8.439427e-01  6.281744e-01 -2.157683e-01  2.254656e-01
 1.477901e+00  1.232938e+00 -2.449632e-01  2.141639e-01
 1.836285e+00  1.576171e+00 -2.601139e-01  1.974732e-01
 2.043462e+00  1.922646e+00 -1.208157e-01  1.875450e-01
 2.207494e+00  2.252626e+00  4.513216e-02  1.800666e-01
 2.349869e+00  2.354634e+00  4.764650e-03  1.739544e-01
 2.319770e+00  2.265141e+00 -5.462885e-02  1.752152e-01
