#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.032849e+00 -4.830807e-02  2.134019e-01
 1.011242e-01 -3.237656e-02 -1.335007e-01  2.137524e-01
 1.885039e-04 -1.564941e-03 -1.753445e-03  2.137524e-01
 7.574311e-01  8.708072e-01  1.133761e-01  2.137524e-01
 1.770055e+00  1.901518e+00  1.314630e-01  1.902647e-01
 2.247264e+00  2.367814e+00  1.205502e-01  1.690577e-01
 1.775893e+00  1.908603e+00  1.327097e-01  1.899961e-01
 7.686505e-01  8.787536e-01  1.101032e-01  2.137524e-01
 1.819903e-03  1.143784e-03 -6.761193e-04  2.137524e-01
 1.021146e-01 -3.245369e-02 -1.345682e-01  2.137524e-01
 1.075660e+00  1.024951e+00 -5.070921e-02  2.134476e-01
 1.904862e+00  2.037126e+00  1.322644e-01  1.840629e-01
 1.075864e+00  1.025243e+00 -5.062074e-02  2.134460e-01
 1.021245e-01 -3.290945e-02 -1.350340e-01  2.137524e-01
 1.434738e-03  1.659870e-03  2.251321e-04  2.137524e-01
 7.686049e-01  8.785321e-01  1.099272e-01  2.137524e-01
 1.775929e+00  1.908554e+00  1.326241e-01  1.899944e-01
 2.247218e+00  2.367917e+00  1.206985e-01  1.690596e-01
 1.770127e+00  1.901677e+00  1.315495e-01  1.902613e-01
 7.576089e-01  8.705216e-01  1.129127e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.228065e-02 -1.327478e-01  2.137524e-01
 1.081164e+00  1.032858e+00 -4.830583e-02  2.134018e-01
 1.904706e+00  2.027942e+00  1.232362e-01  1.840701e-01
