#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.984021e+00  1.112398e-03  1.904050e-01
 1.311862e+00  1.476662e+00  1.647992e-01  2.202942e-01
 5.008413e-01  7.145100e-01  2.136688e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.949400e-02  1.748208e-02  2.254656e-01
 6.125667e-01  8.529523e-01  2.403856e-01  2.254656e-01
 1.341425e+00  1.502992e+00  1.615665e-01  2.193354e-01
 1.829615e+00  1.845581e+00  1.596579e-02  1.977974e-01
 2.075229e+00  2.142762e+00  6.753299e-02  1.860640e-01
 2.246819e+00  2.408226e+00  1.614071e-01  1.783411e-01
 2.361310e+00  2.465286e+00  1.039760e-01  1.734797e-01
 2.314953e+00  2.292213e+00 -2.274071e-02  1.754185e-01
 2.050665e+00  1.892245e+00 -1.584207e-01  1.872079e-01
 1.495590e+00  1.312930e+00 -1.826592e-01  2.134199e-01
 6.620377e-01  5.211089e-01 -1.409288e-01  2.254656e-01
 5.217741e-03 -1.747816e-01 -1.799993e-01  2.254656e-01
 1.497199e-01 -9.323155e-02 -2.429514e-01  2.254656e-01
 8.439427e-01  6.808617e-01 -1.630810e-01  2.254656e-01
 1.477901e+00  1.328352e+00 -1.495492e-01  2.141639e-01
 1.836285e+00  1.709944e+00 -1.263403e-01  1.974732e-01
 2.043462e+00  2.064918e+00  2.145583e-02  1.875450e-01
 2.207494e+00  2.360743e+00  1.532493e-01  1.800666e-01
 2.349869e+00  2.401740e+00  5.187072e-02  1.739544e-01
 2.319770e+00  2.255301e+00 -6.446918e-02  1.752152e-01
