#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.081157e+00  1.033300e+00 -4.785739e-02  2.134019e-01
 1.011242e-01 -3.203296e-02 -1.331571e-01  2.137524e-01
 1.885039e-04 -1.564729e-03 -1.753233e-03  2.137524e-01
 7.574311e-01  8.703204e-01  1.128893e-01  2.137524e-01
 1.770055e+00  1.900598e+00  1.305433e-01  1.902647e-01
 2.247264e+00  2.366723e+00  1.194593e-01  1.690577e-01
 1.775893e+00  1.907685e+00  1.317920e-01  1.899961e-01
 7.686505e-01  8.782705e-01  1.096200e-01  2.137524e-01
 1.819903e-03  1.145671e-03 -6.742323e-04  2.137524e-01
 1.021146e-01 -3.210997e-02 -1.342245e-01  2.137524e-01
 1.075660e+00  1.025405e+00 -5.025568e-02  2.134476e-01
 1.904862e+00  2.037516e+00  1.326543e-01  1.840629e-01
 1.075864e+00  1.025697e+00 -5.016702e-02  2.134460e-01
 1.021245e-01 -3.256574e-02 -1.346903e-01  2.137524e-01
 1.434738e-03  1.661773e-03  2.270353e-04  2.137524e-01
 7.686049e-01  8.780490e-01  1.094441e-01  2.137524e-01
 1.775929e+00  1.907636e+00  1.317064e-01  1.899944e-01
 2.247218e+00  2.366826e+00  1.196077e-01  1.690596e-01
 1.770127e+00  1.900757e+00  1.306298e-01  1.902613e-01
 7.576089e-01  8.700348e-01  1.124259e-01  2.137524e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.137524e-01
 1.004672e-01 -3.193686e-02 -1.324040e-01  2.137524e-01
 1.081164e+00  1.033309e+00 -4.785513e-02  2.134018e-01
 1.904706e+00  2.028332e+00  1.236261e-01  1.840701e-01
