#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  1.982161e+00 -7.480553e-04  1.904050e-01
 1.311862e+00  1.477544e+00  1.656820e-01  2.202942e-01
 5.008413e-01  7.155320e-01  2.146907e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  8.883719e-02  1.682527e-02  2.254656e-01
 6.125667e-01  8.525508e-01  2.399840e-01  2.254656e-01
 1.341425e+00  1.503505e+00  1.620794e-01  2.193354e-01
 1.829615e+00  1.845820e+00  1.620548e-02  1.977974e-01
 2.075229e+00  2.140419e+00  6.518984e-02  1.860640e-01
 2.246819e+00  2.402278e+00  1.554584e-01  1.783411e-01
 2.361310e+00  2.457927e+00  9.661712e-02  1.734797e-01
 2.314953e+00  2.286618e+00 -2.833565e-02  1.754185e-01
 2.050665e+00  1.890204e+00 -1.604616e-01  1.872079e-01
 1.495590e+00  1.313531e+00 -1.820586e-01  2.134199e-01
 6.620377e-01  5.218676e-01 -1.401702e-01  2.254656e-01
 5.217741e-03 -1.748924e-01 -1.801101e-01  2.254656e-01
 1.497199e-01 -9.378712e-02 -2.435070e-01  2.254656e-01
 8.439427e-01  6.805454e-01 -1.633973e-01  2.254656e-01
 1.477901e+00  1.328885e+00 -1.490155e-01  2.141639e-01
 1.836285e+00  1.710167e+00 -1.261173e-01  1.974732e-01
 2.043462e+00  2.062503e+00  1.904064e-02  1.875450e-01
 2.207494e+00  2.354792e+00  1.472979e-01  1.800666e-01
 2.349869e+00  2.394512e+00  4.464225e-02  1.739544e-01
 2.319770e+00  2.249930e+00 -6.984043e-02  1.752152e-01
