#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  3.429522e+00 -1.781476e+00  1.256423e-01
 5.032700e+00  4.073912e+00 -9.587887e-01  1.282354e-01
 4.484340e+00  4.474858e+00 -9.481553e-03  1.372875e-01
 3.447220e+00  4.113464e+00  6.662439e-01  1.607618e-01
 2.084374e+00  2.975513e+00  8.911396e-01  2.152171e-01
 7.998387e-01  1.485304e+00  6.854652e-01  2.613876e-01
 1.940469e-02  3.633832e-01  3.439785e-01  2.613876e-01
 2.921057e-05 -2.187475e-02 -2.190396e-02  2.613876e-01
 7.285977e-01  4.524516e-01 -2.761461e-01  2.613876e-01
 1.889364e+00  1.429925e+00 -4.594384e-01  2.259503e-01
 2.942955e+00  2.339243e+00 -6.037125e-01  1.768235e-01
 3.366410e+00  2.713285e+00 -6.531251e-01  1.630800e-01
 2.942955e+00  2.339314e+00 -6.036416e-01  1.768235e-01
 1.889362e+00  1.429172e+00 -4.601904e-01  2.259504e-01
 7.285884e-01  4.815976e-01 -2.469908e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  3.633854e-01  3.439808e-01  2.613876e-01
 7.998387e-01  1.485324e+00  6.854851e-01  2.613876e-01
 2.084374e+00  2.975516e+00  8.911423e-01  2.152171e-01
 3.447223e+00  4.113320e+00  6.660972e-01  1.607617e-01
 4.484344e+00  4.474224e+00 -1.011981e-02  1.372874e-01
 5.032698e+00  4.073800e+00 -9.588984e-01  1.282354e-01
 5.210998e+00  3.429026e+00 -1.781972e+00  1.256423e-01
 5.236732e+00  3.134625e+00 -2.102107e+00  1.252804e-01
