#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.758717e+00  1.543004e+00 -2.157135e-01  2.178764e-01
 2.643339e+00  2.157622e+00 -4.857167e-01  1.759982e-01
 2.909667e+00  2.562203e+00 -3.474641e-01  1.662593e-01
 2.960348e+00  2.656505e+00 -3.038427e-01  1.645498e-01
 2.927587e+00  2.698718e+00 -2.288688e-01  1.656499e-01
 2.875554e+00  2.717641e+00 -1.579134e-01  1.674348e-01
 2.685293e+00  2.587123e+00 -9.817045e-02  1.743759e-01
 2.081119e+00  2.061397e+00 -1.972227e-02  2.011497e-01
 1.057507e+00  1.245999e+00  1.884923e-01  2.439028e-01
 2.042141e-01  5.333255e-01  3.291114e-01  2.441042e-01
 2.087919e-02  3.891179e-01  3.682387e-01  2.441042e-01
 6.122781e-01  9.360422e-01  3.237642e-01  2.441042e-01
 1.720603e+00  1.756523e+00  3.592010e-02  2.198703e-01
 2.574574e+00  2.485600e+00 -8.897444e-02  1.787322e-01
 2.898985e+00  2.973021e+00  7.403627e-02  1.666253e-01
 2.958953e+00  3.134103e+00  1.751495e-01  1.645963e-01
 2.918949e+00  3.162947e+00  2.439985e-01  1.659430e-01
 2.850289e+00  2.978839e+00  1.285507e-01  1.683186e-01
 2.606833e+00  2.485999e+00 -1.208344e-01  1.774379e-01
 2.010017e+00  1.542499e+00 -4.675183e-01  2.047529e-01
 1.133431e+00  5.537749e-01 -5.796563e-01  2.430296e-01
 2.916353e-01 -5.782333e-02 -3.494587e-01  2.441042e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.441042e-01
 5.368411e-01  6.743153e-01  1.374743e-01  2.441042e-01
