#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.982909e+00  2.030632e+00  4.772333e-02  1.904050e-01
 1.311862e+00  1.524570e+00  2.127080e-01  2.202942e-01
 5.008413e-01  7.410063e-01  2.401650e-01  2.254656e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.254656e-01
 7.201192e-02  6.523280e-02 -6.779119e-03  2.254656e-01
 6.125667e-01  7.974758e-01  1.849091e-01  2.254656e-01
 1.341425e+00  1.404336e+00  6.291043e-02  2.193354e-01
 1.829615e+00  1.708695e+00 -1.209202e-01  1.977974e-01
 2.075229e+00  1.998779e+00 -7.644965e-02  1.860640e-01
 2.246819e+00  2.299711e+00  5.289201e-02  1.783411e-01
 2.361310e+00  2.419314e+00  5.800463e-02  1.734797e-01
 2.314953e+00  2.304957e+00 -9.996417e-03  1.754185e-01
 2.050665e+00  1.938859e+00 -1.118065e-01  1.872079e-01
 1.495590e+00  1.362126e+00 -1.334635e-01  2.134199e-01
 6.620377e-01  5.503345e-01 -1.117033e-01  2.254656e-01
 5.217741e-03 -1.728775e-01 -1.780952e-01  2.254656e-01
 1.497199e-01 -1.166345e-01 -2.663543e-01  2.254656e-01
 8.439427e-01  6.256793e-01 -2.182634e-01  2.254656e-01
 1.477901e+00  1.229408e+00 -2.484931e-01  2.141639e-01
 1.836285e+00  1.572908e+00 -2.633764e-01  1.974732e-01
 2.043462e+00  1.921064e+00 -1.223982e-01  1.875450e-01
 2.207494e+00  2.253358e+00  4.586385e-02  1.800666e-01
 2.349869e+00  2.357272e+00  7.402524e-03  1.739544e-01
 2.319770e+00  2.268717e+00 -5.105361e-02  1.752152e-01
