#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.581653e+00 -6.293450e-01  1.256423e-01
 5.032700e+00  4.515895e+00 -5.168055e-01  1.282354e-01
 4.484340e+00  4.171245e+00 -3.130950e-01  1.372875e-01
 3.447220e+00  3.407696e+00 -3.952406e-02  1.607618e-01
 2.084374e+00  2.285072e+00  2.006987e-01  2.152171e-01
 7.998387e-01  1.020001e+00  2.201622e-01  2.613876e-01
 1.940469e-02  1.440247e-01  1.246200e-01  2.613876e-01
 2.921057e-05 -2.181399e-02 -2.184320e-02  2.613876e-01
 7.285977e-01  6.729516e-01 -5.564608e-02  2.613876e-01
 1.889364e+00  1.887646e+00 -1.718259e-03  2.259503e-01
 2.942955e+00  3.009210e+00  6.625513e-02  1.768235e-01
 3.366410e+00  3.473822e+00  1.074118e-01  1.630800e-01
 2.942955e+00  3.009281e+00  6.632581e-02  1.768235e-01
 1.889362e+00  1.886891e+00 -2.470550e-03  2.259504e-01
 7.285884e-01  7.021212e-01 -2.646719e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.440269e-01  1.246222e-01  2.613876e-01
 7.998387e-01  1.020021e+00  2.201821e-01  2.613876e-01
 2.084374e+00  2.285075e+00  2.007014e-01  2.152171e-01
 3.447223e+00  3.407551e+00 -3.967148e-02  1.607617e-01
 4.484344e+00  4.170609e+00 -3.137354e-01  1.372874e-01
 5.032698e+00  4.515784e+00 -5.169146e-01  1.282354e-01
 5.210998e+00  4.581197e+00 -6.298013e-01  1.256423e-01
 5.236732e+00  4.574661e+00 -6.620705e-01  1.252804e-01
